"Año","Mes","Empresa","Circuito","Tipo Indicador","DPIR","FPI","FMIK","TTIK","FIM","FIP","FIT","DAI","FI","Abonados Por Circuito"
"2022","Diciembre ","ICE","SANTA RITA-ISLA CHIRA","3","0.21000000000000002","0.06","","","","","","","","561"
"2022","Diciembre ","ICE","SANTA RITA-ISLA CHIRA","2","4.86","2.09","","","","","","","","561"
"2022","Diciembre ","ICE","SANTA RITA-ISLA CHIRA","1","4.86","2.09","","","","","","","","561"
"2022","Diciembre ","ICE","JACO ESTERILLOS","3","0.15","1","","","","1","","0.15","1","198"
"2022","Diciembre ","ICE","JACO ESTERILLOS","2","16.680000000000003","4.760000000000001","","","","2","","1.22","2","198"
"2022","Diciembre ","ICE","MOIN – APM_TERMINALS","3","","","","","","","","","","153"
"2022","Diciembre ","ICE","PALMAR-PALMAR SUR","3","3.67","3.9699999999999998","","","","","","","","5853"
"2022","Diciembre ","JASEC","GRUPO Z","3","0.1912696170747018","0.03954802259887006","","","","","1","","1","1239"
"2022","Diciembre ","JASEC","GUAYABAL","2","0.4164547057526998","1.1476746748953053","","","","1","","0.1166666666666667","1","4537"
"2022","Diciembre ","Coopelesca"," BANANERAS","1","11.91","4.3","4.82","13.809999999999999","","","","","","5013"
"2022","Diciembre ","Coopelesca"," BANANERAS","3","0.03","0.02","0.02","0.06","","","","","","5013"
"2022","Diciembre ","Coopelesca"," PITAL","3","0.17","0.14","0.11","0.12","","","","","","5060"
"2022","Diciembre ","Coopelesca"," PITAL","2","1.6400000000000001","0.5700000000000001","0.64","1.8300000000000003","","","","","","5060"
"2022","Diciembre ","Coopelesca"," PITAL","1","1.6400000000000001","0.5700000000000001","0.64","1.8300000000000003","","","","","","5060"
"2022","Diciembre ","Coopelesca"," MONTERREY","3","0.02","0.01","","","","","","","","4480"
"2022","Diciembre ","Coopelesca"," MONTERREY","2","11.46","5.9799999999999995","5.94","11.209999999999999","","","","","","4480"
"2022","Diciembre ","Coopelesca"," MONTERREY","1","11.46","5.9799999999999995","5.94","11.209999999999999","","","","","","4480"
"2022","Diciembre ","Coopelesca"," MARINA","3","0.03","0.02","0.03","0.04","","","","","","13308"
"2022","Diciembre ","Coopelesca"," MARINA","2","3.99","1.89","1.8299999999999998","3.6799999999999997","","","","","","13308"
"2022","Diciembre ","Coopelesca"," MARINA","1","3.99","1.89","1.84","3.6899999999999995","","","","","","13308"
"2022","Diciembre ","Coopelesca"," LA TABLA","3","0.38","0.17","0.21","0.49","","","","","","4048"
"2022","Diciembre ","Coopelesca"," LA TABLA","2","4.48","2.1300000000000003","2.53","5.44","","","","","","4048"
"2022","Diciembre ","Coopelesca"," LA TABLA","1","4.48","2.1300000000000003","2.53","5.44","","","","","","4048"
"2022","Diciembre ","Coopelesca"," FORTUNA","3","0.18","0.13","0.09","0.12","","","","","","11241"
"2022","Diciembre ","Coopelesca"," FORTUNA","2","7.500000000000001","3.9200000000000004","3.79","6.58","","1","","3.29","1","11241"
"2022","Diciembre ","Coopelesca"," FORTUNA","1","7.500000000000001","3.9200000000000004","3.79","6.58","","1","","3.29","1","11241"
"2022","Diciembre ","Coopelesca"," FLORENCIA","3","0.04","0.03","0.05","0.06999999999999999","","","","","","4648"
"2022","Diciembre ","Coopelesca"," FLORENCIA","2","2.82","2.02","1.99","2.7899999999999996","","","1","","1","4648"
"2022","Diciembre ","Coopelesca"," FLORENCIA","1","2.82","2.02","1.99","2.7899999999999996","","","1","","1","4648"
"2022","Diciembre ","Coopelesca"," DELICIAS","3","0.54","0.26","0.36","0.9","","","","","","3057"
"2022","Diciembre ","Coopelesca"," DELICIAS","2","6.13","3.13","3.1100000000000003","6.55","","","","","","3057"
"2022","Diciembre ","Coopelesca"," DELICIAS","1","6.13","3.13","3.1100000000000003","6.55","","","","","","3057"
"2022","Diciembre ","Coopelesca"," CIUDAD QUESADA","3","","","","","","","","","","11621"
"2022","Diciembre ","Coopelesca"," CIUDAD QUESADA","2","4.59","2.7600000000000002","2.92","4.959999999999999","","1","","1.66","1","11621"
"2022","Diciembre ","Coopelesca"," CIUDAD QUESADA","1","4.6","2.7600000000000002","2.92","4.97","","1","","1.66","1","11621"
"2022","Diciembre ","Coopelesca"," CHILAMATE","3","0.060000000000000005","0.04","0.06","0.16999999999999998","","","","","","2716"
"2022","Diciembre ","Coopelesca"," CHILAMATE","2","1.94","1.03","1.3","6.28","","","","","","2716"
"2022","Diciembre ","Coopelesca"," CHILAMATE","1","1.94","1.03","1.3","6.28","","","","","","2716"
"2022","Diciembre ","Coopelesca"," BANANERAS","2","11.899999999999999","4.29","4.82","13.809999999999999","","","","","","5013"
"2022","Diciembre ","JASEC","TECNO PARK","2","","","","","","","","","","59"
"2022","Diciembre ","JASEC","TECNO PARK","1","","","","","","","","","","59"
"2022","Diciembre ","JASEC","TARAS","3","1.0096205126904414","0.47283518490336324","","","","","","","","6571"
"2022","Diciembre ","JASEC","TARAS","2","1.5802930384348741","0.8373154770963324","","","1","","1","","2","6571"
"2022","Diciembre ","JASEC","TARAS","1","1.5802930384348741","0.8373154770963324","","","1","","1","","2","6571"
"2022","Diciembre ","JASEC","SAN  ISIDRO","3","1.7638785208225334","0.2795489891135303","","","1","","","","1","2572"
"2022","Diciembre ","JASEC","SAN  ISIDRO","2","2.251850051840332","0.45645412130637636","","","1","","","","1","2572"
"2022","Diciembre ","JASEC","SAN  ISIDRO","1","2.251850051840332","0.45645412130637636","","","1","","","","1","2572"
"2022","Diciembre ","JASEC","SAN BLAS","3","0.36981913544576084","0.19416353655013002","","","","","1","","1","6922"
"2022","Diciembre ","JASEC","SAN BLAS","2","0.8482376240007706","0.40465183472984684","","","2","","1","","3","6922"
"2022","Diciembre ","JASEC","SAN BLAS","1","0.8482376240007706","0.40465183472984684","","","2","","1","","3","6922"
"2022","Diciembre ","JASEC","QUEBRADILLA","3","0.6540287495617446","0.2418713129373028","","","1","","","","1","7289"
"2022","Diciembre ","JASEC","QUEBRADILLA","2","2.1656160729257175","1.2495541226505693","","","1","1","","1.4","2","7289"
"2022","Diciembre ","JASEC","QUEBRADILLA","1","2.1692507355070805","1.2529839484154206","","","1","1","","1.4","2","7289"
"2022","Diciembre ","JASEC","PARQUE INDUSTRIAL","3","","","","","","","1","","1","60"
"2022","Diciembre ","JASEC","PARQUE INDUSTRIAL","2","","","","","","","1","","1","60"
"2022","Diciembre ","JASEC","PARQUE INDUSTRIAL","1","","","","","","","1","","1","60"
"2022","Diciembre ","JASEC","PARAISO","3","0.7747878368169225","0.29236968018131454","","","","","","","","11913"
"2022","Diciembre ","JASEC","PARAISO","2","1.3836109478907264","0.45085201040879713","","","","","1","","1","11913"
"2022","Diciembre ","JASEC","PARAISO","1","1.3836109478907264","0.45085201040879713","","","","","1","","1","11913"
"2022","Diciembre ","JASEC","PACAYAS","3","2.2373042891254364","0.7160072303675437","","","","","","","","9958"
"2022","Diciembre ","JASEC","PACAYAS","2","2.8678780321795974","1.0337417152038562","","","","","","","","9958"
"2022","Diciembre ","JASEC","PACAYAS","1","2.8678780321795974","1.0337417152038562","","","","","","","","9958"
"2022","Diciembre ","JASEC","OCHOMOGO","3","0.2767560123606074","0.2418379685610641","","","","","","","","4135"
"2022","Diciembre ","JASEC","OCHOMOGO","2","0.49665007389493493","1.4781136638452237","","","","1","","0.08333333333333333","1","4135"
"2022","Diciembre ","JASEC","OCHOMOGO","1","0.49665007389493493","1.4781136638452237","","","","1","","0.08333333333333333","1","4135"
"2022","Diciembre ","JASEC","GUAYABAL","3","0.08390021551196318","0.07009036808463742","","","","","","","","4537"
"2022","Diciembre ","JASEC","TECNO PARK","3","","","","","","","","","","59"
"2022","Diciembre ","JASEC","TEJAR-GUADALUPE","1","0.8748863283381607","1.0708726860596902","","","","","1","","1","13235"
"2022","Diciembre ","JASEC","TEJAR-GUADALUPE","2","0.8748863283381607","1.0708726860596902","","","","","1","","1","13235"
"2022","Diciembre ","JASEC","TEJAR-GUADALUPE","3","0.47276533182218883","0.8717038156403476","","","","","1","","1","13235"
"2022","Diciembre ","ICE","LIBERIA-PAPAGAYO","1","7.260000000000001","2.63","","","1","","","","1","526"
"2022","Diciembre ","ICE","PALMAR-PALMAR SUR","2","14.18","9.5","","","","","","","","5853"
"2022","Diciembre ","ICE","PALMAR-PALMAR NORTE","3","3.7800000000000002","1.9000000000000001","","","","1","","0.65","1","2145"
"2022","Diciembre ","ICE","RIO CLARO-CHACARITA","2","11.64","8.7","","","","3","1","0.62","4","1544"
"2022","Diciembre ","ICE","RIO CLARO-CHACARITA","1","11.89","10.7","","","1","5","1","0.77","7","1544"
"2022","Diciembre ","ICE","QUESADA-ZARCERO","3","","","","","","","","","","1"
"2022","Diciembre ","ICE","QUESADA-ZARCERO","2","","","","","","","","","","1"
"2022","Diciembre ","ICE","QUESADA-ZARCERO","1","","","","","","","","","","1"
"2022","Diciembre ","ICE","POAS-TUETAL","3","2.35","1.06","","","","","","","","4856"
"2022","Diciembre ","ICE","POAS-TUETAL","2","6.55","3.7700000000000005","","","","","","","","4856"
"2022","Diciembre ","ICE","POAS-TUETAL","1","7.23","4.7700000000000005","","","","1","","0.68","1","4856"
"2022","Diciembre ","ICE","POAS-TACARES","3","0.24","0.09","","","","","","","","1420"
"2022","Diciembre ","ICE","POAS-TACARES","2","0.32999999999999996","0.16999999999999998","","","","","","","","1420"
"2022","Diciembre ","ICE","POAS-TACARES","1","0.32999999999999996","0.16999999999999998","","","","","","","","1420"
"2022","Diciembre ","ICE","POAS-COYOL","3","1.12","0.82","","","","","","","","7123"
"2022","Diciembre ","ICE","POAS-COYOL","2","2.71","2.23","","","","","","","","7123"
"2022","Diciembre ","ICE","POAS-COYOL","1","3.7","3.23","","","1","1","","0.58","2","7123"
"2022","Diciembre ","ICE","PARRITA-QUEPOS","3","4.6899999999999995","2.39","","","","","","","","7462"
"2022","Diciembre ","ICE","PARRITA-QUEPOS","2","17.19","6.32","","","","","","","","7462"
"2022","Diciembre ","ICE","PARRITA-QUEPOS","1","17.19","6.32","","","","","","","","7462"
"2022","Diciembre ","ICE","PARRITA-SAVEGRE","3","3.77","5.469999999999999","","","","2","1","0.2","3","8043"
"2022","Diciembre ","ICE","PARRITA-SAVEGRE","2","13.37","12.970000000000002","","","","6","1","0.7","7","8043"
"2022","Diciembre ","ICE","PARRITA-SAVEGRE","1","13.37","12.970000000000002","","","1","6","1","0.7","8","8043"
"2022","Diciembre ","ICE","PARRITA-MANUEL ANTONIO","3","1.7","1.6500000000000001","","","","","","","","2807"
"2022","Diciembre ","ICE","PARRITA-MANUEL ANTONIO","2","5.2700000000000005","6.17","","","","2","","0.39","2","2807"
"2022","Diciembre ","ICE","PARRITA-MANUEL ANTONIO","1","5.2700000000000005","6.17","","","","2","","0.39","2","2807"
"2022","Diciembre ","ICE","PARRITA-JACO","3","0.6","2.33","","","","","","","","2165"
"2022","Diciembre ","ICE","PARRITA-JACO","2","12.46","6.17","","","","","","","","2165"
"2022","Diciembre ","ICE","PARRITA-JACO","1","12.69","8.17","","","","2","","0.23","2","2165"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 2","3","1.74","0.41000000000000003","","","","","","","","204"
"2022","Diciembre ","ICE","RIO CLARO-CHACARITA","3","4.18","2.85","","","","1","1","0.42","2","1544"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 2","2","3.03","0.8999999999999999","","","","","","","","204"
"2022","Diciembre ","ICE","RIO CLARO-CIUDAD NEILY","1","1.6","2.1100000000000003","","","","","","","","10274"
"2022","Diciembre ","ICE","RIO CLARO-CIUDAD NEILY","3","0.84","0.7500000000000002","","","","","","","","10274"
"2022","Diciembre ","ICE","SAN ISIDRO-BUENA VISTA","3","1.7799999999999998","1.53","","","","","","","","10736"
"2022","Diciembre ","ICE","SAN ISIDRO-BUENA VISTA","2","5.58","4.07","","","","1","","0.3","1","10736"
"2022","Diciembre ","ICE","SAN ISIDRO-BUENA VISTA","1","5.58","4.07","","","1","1","","0.3","2","10736"
"2022","Diciembre ","ICE","RIO MACHO-POSTE 70","3","3.51","1.1600000000000001","","","","1","","2.22","1","3566"
"2022","Diciembre ","ICE","RIO MACHO-POSTE 70","2","3.65","1.24","","","","1","","2.22","1","3566"
"2022","Diciembre ","ICE","RIO MACHO-POSTE 70","1","3.65","1.24","","","1","1","","2.22","2","3566"
"2022","Diciembre ","ICE","RIO MACHO-EL LLANO","3","0.04","0.08","","","","","","","","34"
"2022","Diciembre ","ICE","RIO MACHO-EL LLANO","2","2.97","1.11","","","","1","","2.87","1","34"
"2022","Diciembre ","ICE","RIO MACHO-EL LLANO","1","2.97","1.11","","","1","1","","2.87","2","34"
"2022","Diciembre ","ICE","RIO MACHO-DOS AMIGOS","3","0.8200000000000001","0.4","","","","","","","","217"
"2022","Diciembre ","ICE","RIO MACHO-DOS AMIGOS","2","1.1199999999999999","0.53","","","","","","","","217"
"2022","Diciembre ","ICE","RIO MACHO-DOS AMIGOS","1","1.1199999999999999","0.53","","","1","","","","1","217"
"2022","Diciembre ","ICE","RIO MACHO-CONCAVAS","3","","","","","","","","","","797"
"2022","Diciembre ","ICE","RIO MACHO-CONCAVAS","2","0.05","0.04","","","","","","","","797"
"2022","Diciembre ","ICE","RIO MACHO-CONCAVAS","1","0.52","3.04","","","1","3","","0.47","4","797"
"2022","Diciembre ","ICE","RIO CLARO-CORREDOR TECNOLOGICO","3","1.52","4.08","","","","","","","","10687"
"2022","Diciembre ","ICE","RIO CLARO-CORREDOR TECNOLOGICO","2","3.08","5.59","","","","","","","","10687"
"2022","Diciembre ","ICE","RIO CLARO-CORREDOR TECNOLOGICO","1","3.08","5.59","","","","","","","","10687"
"2022","Diciembre ","ICE","RIO CLARO-SAN VITO","3","0.54","0.59","","","","","","","","13055"
"2022","Diciembre ","ICE","RIO CLARO-SAN VITO","2","2.1500000000000004","3.43","","","","","","","","13055"
"2022","Diciembre ","ICE","RIO CLARO-SAN VITO","1","2.1500000000000004","3.43","","","","","","","","13055"
"2022","Diciembre ","ICE","RIO CLARO-GOLFITO","3","1.41","1.32","","","","","","","","8532"
"2022","Diciembre ","ICE","RIO CLARO-GOLFITO","2","9.780000000000001","5.81","","","","","","","","8532"
"2022","Diciembre ","ICE","RIO CLARO-GOLFITO","1","9.780000000000001","5.81","","","","","","","","8532"
"2022","Diciembre ","ICE","RIO CLARO-COTOS","3","1.4600000000000002","0.84","","","","","","","","3478"
"2022","Diciembre ","ICE","RIO CLARO-COTOS","2","3.1700000000000004","1.9300000000000002","","","","","","","","3478"
"2022","Diciembre ","ICE","RIO CLARO-COTOS","1","3.1700000000000004","1.9300000000000002","","","","","","","","3478"
"2022","Diciembre ","ICE","RIO CLARO-CIUDAD NEILY","2","1.6","2.1100000000000003","","","","","","","","10274"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 2","1","3.03","0.8999999999999999","","","1","","","","1","204"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 1","3","4.82","1.01","","","","","","","","27"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 1","2","6.140000000000001","1.75","","","","","","","","27"
"2022","Diciembre ","ICE","MOIN-SIXAOLA","2","8.14","5.57","","","","2","1","1.48","3","4465"
"2022","Diciembre ","ICE","MOIN-SIXAOLA","1","8.57","7.57","","","2","4","1","1.91","7","4465"
"2022","Diciembre ","ICE","MOIN-RECOPE","3","","","","","","","","","","1"
"2022","Diciembre ","ICE","MOIN-RECOPE","2","0.17","1","","","","","","","","1"
"2022","Diciembre ","ICE","MOIN-RECOPE","1","0.17","1","","","1","","","","1","1"
"2022","Diciembre ","ICE","MOIN-PUERTO VIEJO","3","18.87","4.32","","","","","","","","2685"
"2022","Diciembre ","ICE","MOIN-PUERTO VIEJO","2","22.14","6.09","","","","","","","","2685"
"2022","Diciembre ","ICE","MOIN-PUERTO VIEJO","1","22.14","6.09","","","1","","","","1","2685"
"2022","Diciembre ","ICE","MOIN-MUELLE ALEMAN","3","1.56","0.61","","","","","","","","12545"
"2022","Diciembre ","ICE","MOIN-MUELLE ALEMAN","2","2.6799999999999997","1.1400000000000001","","","","","","","","12545"
"2022","Diciembre ","ICE","MOIN-MUELLE ALEMAN","1","2.6799999999999997","1.1400000000000001","","","2","","","","2","12545"
"2022","Diciembre ","ICE","MOIN-LIMON","3","1.1300000000000001","0.6000000000000001","","","","","1","","1","8723"
"2022","Diciembre ","ICE","MOIN-LIMON","2","2.7499999999999996","1.8900000000000001","","","","1","1","1.3","2","8723"
"2022","Diciembre ","ICE","MOIN-LIMON","1","2.9999999999999996","2.89","","","2","2","1","1.55","5","8723"
"2022","Diciembre ","ICE","MIRAVALLES-GUATUSO","3","7.749999999999999","3.58","","","","","2","","2","12570"
"2022","Diciembre ","ICE","MIRAVALLES-GUATUSO","2","14.729999999999999","6.01","","","","","2","","2","12570"
"2022","Diciembre ","ICE","MIRAVALLES-GUATUSO","1","15.079999999999998","7.0200000000000005","","","3","1","2","0.35","6","12570"
"2022","Diciembre ","ICE","MIRAVALLES-DEL ORO","3","2.5999999999999996","1.61","","","","","1","","1","7174"
"2022","Diciembre ","ICE","MIRAVALLES-DEL ORO","2","11.87","5.41","","","","","1","","1","7174"
"2022","Diciembre ","ICE","MIRAVALLES-DEL ORO","1","12.270000000000001","6.25","","","8","","1","","9","7174"
"2022","Diciembre ","ICE","LIBERIA-URBANO","3","11.27","3.29","","","","","1","","1","5676"
"2022","Diciembre ","ICE","LIBERIA-URBANO","2","23.369999999999997","7.699999999999999","","","","","1","","1","5676"
"2022","Diciembre ","ICE","LIBERIA-URBANO","1","23.369999999999997","7.699999999999999","","","2","","1","","3","5676"
"2022","Diciembre ","ICE","LIBERIA-PEÑAS BLANCAS","3","0.88","0.7500000000000001","","","","","","","","11804"
"2022","Diciembre ","ICE","LIBERIA-PEÑAS BLANCAS","2","3.2900000000000005","3.16","","","","","","","","11804"
"2022","Diciembre ","ICE","LIBERIA-PEÑAS BLANCAS","1","3.2900000000000005","3.16","","","1","","","","1","11804"
"2022","Diciembre ","ICE","LIBERIA-PAPAGAYO","3","2.52","0.52","","","","","","","","526"
"2022","Diciembre ","ICE","MOIN-SIXAOLA","3","2.43","2.19","","","","","1","","1","4465"
"2022","Diciembre ","ICE","NARANJO-ALTO CASTRO","1","3.4600000000000004","1.9500000000000002","","","1","1","","2.12","2","7331"
"2022","Diciembre ","ICE","NARANJO-ALTO CASTRO","2","1.3400000000000003","0.95","","","","","","","","7331"
"2022","Diciembre ","ICE","NARANJO-ALTO CASTRO","3","0.64","0.33","","","","","","","","7331"
"2022","Diciembre ","ICE","PAPAGAYO-PAPAGAYO 1","1","6.140000000000001","1.75","","","1","","","","1","27"
"2022","Diciembre ","ICE","PAPAGAYO-ENLACE LIBERIA","3","9.58","3.4199999999999995","","","","","","","","272"
"2022","Diciembre ","ICE","PAPAGAYO-ENLACE LIBERIA","2","16.840000000000003","7.48","","","","","","","","272"
"2022","Diciembre ","ICE","PAPAGAYO-ENLACE LIBERIA","1","17.060000000000002","9.48","","","5","1","","0.1","6","272"
"2022","Diciembre ","ICE","PAPAGAYO-CABUYAL","3","4.7299999999999995","1.72","","","","","","","","602"
"2022","Diciembre ","ICE","PAPAGAYO-CABUYAL","2","9.04","3.64","","","","","","","","602"
"2022","Diciembre ","ICE","PAPAGAYO-CABUYAL","1","9.04","3.64","","","2","","","","2","602"
"2022","Diciembre ","ICE","PALMAR-PUERTO JIMENEZ","3","1.9200000000000002","3.41","","","","1","","0.1","1","2347"
"2022","Diciembre ","ICE","PALMAR-PUERTO JIMENEZ","2","6.3100000000000005","8.74","","","","3","","1.31","3","2347"
"2022","Diciembre ","ICE","PALMAR-PUERTO JIMENEZ","1","6.54","10.74","","","4","5","","1.54","9","2347"
"2022","Diciembre ","ICE","PALMAR-CORTES","3","0.89","0.64","","","","","","","","4678"
"2022","Diciembre ","ICE","PALMAR-CORTES","2","3.3299999999999996","1.85","","","","","","","","4678"
"2022","Diciembre ","ICE","PALMAR-CORTES","1","3.3299999999999996","1.85","","","2","","","","2","4678"
"2022","Diciembre ","ICE","SAN ISIDRO-BUENOS AIRES VIEJO","1","9.309999999999999","4.869999999999999","","","1","","","","1","11997"
"2022","Diciembre ","ICE","NARANJO-SAN RAMON","3","0.5","0.5","","","","","","","","29016"
"2022","Diciembre ","ICE","NARANJO-SAN RAMON","1","3.71","2.5500000000000003","","","1","1","","2.12","2","29016"
"2022","Diciembre ","ICE","NARANJO-ROSARIO","3","0.5700000000000001","1.1400000000000001","","","","1","","0.12","1","2964"
"2022","Diciembre ","ICE","NARANJO-ROSARIO","2","1.21","1.51","","","","1","","0.12","1","2964"
"2022","Diciembre ","ICE","NARANJO-ROSARIO","1","3.3299999999999996","2.51","","","1","2","","2.14","3","2964"
"2022","Diciembre ","ICE","NARANJO-LLANO BONITO","3","0.71","1.1400000000000001","","","","","","","","6579"
"2022","Diciembre ","ICE","NARANJO-LLANO BONITO","2","1.6799999999999997","1.9300000000000004","","","","","","","","6579"
"2022","Diciembre ","ICE","NARANJO-LLANO BONITO","1","3.69","2.88","","","1","","","","1","6579"
"2022","Diciembre ","ICE","NARANJO-ESTADIO","3","0.19999999999999998","0.07","","","","","","","","5156"
"2022","Diciembre ","ICE","NARANJO-ESTADIO","2","0.41000000000000003","0.29000000000000004","","","","","","","","5156"
"2022","Diciembre ","ICE","NARANJO-ESTADIO","1","2.3899999999999997","1.22","","","1","","","","1","5156"
"2022","Diciembre ","ICE","NARANJO-BARRANCA","3","","","","","","","","","","1284"
"2022","Diciembre ","ICE","NARANJO-BARRANCA","2","0.33","0.52","","","","","","","","1284"
